source,target,link
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/id","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/activity","experiment-id:activity_id"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/sub_id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/experiment/sub_id","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/realms","model-component:realm"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/components","https://github.com/WCRP-CMIP/CMIP6Plus_CVs/blob/main/JSONLD/model/nominal_resolution","model-component:nominal_resolution"
